date,close_price
2026-03-06 09:00:00,100.0
2026-03-06 09:01:00,99.63
2026-03-06 09:02:00,100.51
2026-03-06 09:03:00,100.83
2026-03-06 09:04:00,101.38
2026-03-06 09:05:00,101.35
2026-03-06 09:06:00,101.27
2026-03-06 09:07:00,101.23
2026-03-06 09:08:00,101.35
2026-03-06 09:09:00,101.27
2026-03-06 09:10:00,101.74
2026-03-06 09:11:00,101.46
2026-03-06 09:12:00,101.08
2026-03-06 09:13:00,101.07
2026-03-06 09:14:00,101.45
2026-03-06 09:15:00,101.53
2026-03-06 09:16:00,101.72
2026-03-06 09:17:00,101.62
2026-03-06 09:18:00,101.62
2026-03-06 09:19:00,102.05
2026-03-06 09:20:00,102.11
2026-03-06 09:21:00,102.4
2026-03-06 09:22:00,102.75
2026-03-06 09:23:00,102.49
2026-03-06 09:24:00,102.0
2026-03-06 09:25:00,102.24
2026-03-06 09:26:00,102.46
2026-03-06 09:27:00,102.22
2026-03-06 09:28:00,102.02
2026-03-06 09:29:00,102.81
2026-03-06 09:30:00,102.71
2026-03-06 09:31:00,102.17
2026-03-06 09:32:00,102.66
2026-03-06 09:33:00,102.15
2026-03-06 09:34:00,102.43
2026-03-06 09:35:00,102.78
2026-03-06 09:36:00,102.72
2026-03-06 09:37:00,102.41
2026-03-06 09:38:00,102.84
2026-03-06 09:39:00,102.84
2026-03-06 09:40:00,103.07
2026-03-06 09:41:00,102.54
2026-03-06 09:42:00,102.43
2026-03-06 09:43:00,102.42
2026-03-06 09:44:00,102.39
2026-03-06 09:45:00,102.43
2026-03-06 09:46:00,102.71
2026-03-06 09:47:00,102.91
2026-03-06 09:48:00,102.97
2026-03-06 09:49:00,103.33
2026-03-06 09:50:00,103.58
2026-03-06 09:51:00,103.63
2026-03-06 09:52:00,103.1
2026-03-06 09:53:00,103.23
2026-03-06 09:54:00,103.19
2026-03-06 09:55:00,102.83
2026-03-06 09:56:00,102.82
2026-03-06 09:57:00,102.44
2026-03-06 09:58:00,102.45
2026-03-06 09:59:00,102.56
2026-03-06 10:00:00,102.41
2026-03-06 10:01:00,102.59
2026-03-06 10:02:00,102.27
2026-03-06 10:03:00,102.27
2026-03-06 10:04:00,102.54
2026-03-06 10:05:00,102.46
2026-03-06 10:06:00,102.37
2026-03-06 10:07:00,102.04
2026-03-06 10:08:00,101.67
2026-03-06 10:09:00,101.8
2026-03-06 10:10:00,101.48
2026-03-06 10:11:00,101.25
2026-03-06 10:12:00,101.37
2026-03-06 10:13:00,101.34
2026-03-06 10:14:00,100.99
2026-03-06 10:15:00,101.04
2026-03-06 10:16:00,101.01
2026-03-06 10:17:00,101.33
2026-03-06 10:18:00,100.49
2026-03-06 10:19:00,100.41
2026-03-06 10:20:00,100.09
2026-03-06 10:21:00,100.27
2026-03-06 10:22:00,101.01
2026-03-06 10:23:00,101.1
2026-03-06 10:24:00,101.42
2026-03-06 10:25:00,101.69
2026-03-06 10:26:00,102.05
2026-03-06 10:27:00,102.1
2026-03-06 10:28:00,102.29
2026-03-06 10:29:00,102.2
2026-03-06 10:30:00,102.48
2026-03-06 10:31:00,102.4
2026-03-06 10:32:00,102.74
2026-03-06 10:33:00,102.48
2026-03-06 10:34:00,102.28
2026-03-06 10:35:00,102.12
2026-03-06 10:36:00,101.78
2026-03-06 10:37:00,101.57
2026-03-06 10:38:00,101.92
2026-03-06 10:39:00,101.69
2026-03-06 10:40:00,101.66
2026-03-06 10:41:00,101.37
2026-03-06 10:42:00,101.65
2026-03-06 10:43:00,102.13
2026-03-06 10:44:00,102.26
2026-03-06 10:45:00,102.34
2026-03-06 10:46:00,102.52
2026-03-06 10:47:00,102.88
2026-03-06 10:48:00,102.63
2026-03-06 10:49:00,102.99
2026-03-06 10:50:00,102.59
2026-03-06 10:51:00,102.67
2026-03-06 10:52:00,102.75
2026-03-06 10:53:00,102.57
2026-03-06 10:54:00,102.71
2026-03-06 10:55:00,102.7
2026-03-06 10:56:00,102.41
2026-03-06 10:57:00,102.65
2026-03-06 10:58:00,102.58
2026-03-06 10:59:00,102.22
2026-03-06 11:00:00,102.06
2026-03-06 11:01:00,102.13
2026-03-06 11:02:00,102.23
2026-03-06 11:03:00,102.23
2026-03-06 11:04:00,102.54
2026-03-06 11:05:00,103.01
2026-03-06 11:06:00,103.17
2026-03-06 11:07:00,102.8
2026-03-06 11:08:00,102.8
2026-03-06 11:09:00,102.7
2026-03-06 11:10:00,103.13
2026-03-06 11:11:00,102.97
2026-03-06 11:12:00,103.06
2026-03-06 11:13:00,102.69
2026-03-06 11:14:00,102.88
2026-03-06 11:15:00,102.62
2026-03-06 11:16:00,101.99
2026-03-06 11:17:00,101.91
2026-03-06 11:18:00,102.17
2026-03-06 11:19:00,102.02
2026-03-06 11:20:00,102.29
2026-03-06 11:21:00,102.43
2026-03-06 11:22:00,102.84
2026-03-06 11:23:00,102.7
2026-03-06 11:24:00,103.21
2026-03-06 11:25:00,103.21
2026-03-06 11:26:00,102.87
2026-03-06 11:27:00,102.85
2026-03-06 11:28:00,102.92
2026-03-06 11:29:00,103.31
2026-03-06 11:30:00,103.45
2026-03-06 11:31:00,103.21
2026-03-06 11:32:00,102.88
2026-03-06 11:33:00,103.04
2026-03-06 11:34:00,103.29
2026-03-06 11:35:00,103.35
2026-03-06 11:36:00,103.58
2026-03-06 11:37:00,103.63
2026-03-06 11:38:00,103.94
2026-03-06 11:39:00,103.92
2026-03-06 11:40:00,103.99
2026-03-06 11:41:00,104.16
2026-03-06 11:42:00,104.05
2026-03-06 11:43:00,104.04
2026-03-06 11:44:00,104.21
2026-03-06 11:45:00,104.26
2026-03-06 11:46:00,104.56
2026-03-06 11:47:00,104.92
2026-03-06 11:48:00,104.6
2026-03-06 11:49:00,104.78
2026-03-06 11:50:00,104.6
2026-03-06 11:51:00,104.49
2026-03-06 11:52:00,104.04
2026-03-06 11:53:00,104.23
2026-03-06 11:54:00,103.99
2026-03-06 11:55:00,104.1
2026-03-06 11:56:00,104.41
2026-03-06 11:57:00,104.03
2026-03-06 11:58:00,103.57
2026-03-06 11:59:00,103.46
2026-03-06 12:00:00,103.54
2026-03-06 12:01:00,103.8
2026-03-06 12:02:00,103.43
2026-03-06 12:03:00,103.85
2026-03-06 12:04:00,103.88
2026-03-06 12:05:00,104.37
2026-03-06 12:06:00,104.54
2026-03-06 12:07:00,104.32
2026-03-06 12:08:00,104.19
2026-03-06 12:09:00,103.97
2026-03-06 12:10:00,103.81
2026-03-06 12:11:00,104.13
2026-03-06 12:12:00,104.26
2026-03-06 12:13:00,104.14
2026-03-06 12:14:00,103.86
2026-03-06 12:15:00,104.14
2026-03-06 12:16:00,103.94
2026-03-06 12:17:00,104.02
2026-03-06 12:18:00,103.84
2026-03-06 12:19:00,104.21
2026-03-06 12:20:00,104.32
2026-03-06 12:21:00,104.83
2026-03-06 12:22:00,104.92
2026-03-06 12:23:00,105.26
2026-03-06 12:24:00,105.06
2026-03-06 12:25:00,105.04
2026-03-06 12:26:00,104.87
2026-03-06 12:27:00,104.3
2026-03-06 12:28:00,104.11
2026-03-06 12:29:00,104.16
2026-03-06 12:30:00,104.4
2026-03-06 12:31:00,104.1
2026-03-06 12:32:00,104.14
2026-03-06 12:33:00,103.6
2026-03-06 12:34:00,104.12
2026-03-06 12:35:00,104.11
2026-03-06 12:36:00,103.82
2026-03-06 12:37:00,103.99
2026-03-06 12:38:00,103.65
2026-03-06 12:39:00,103.32
2026-03-06 12:40:00,103.46
2026-03-06 12:41:00,103.77
2026-03-06 12:42:00,103.5
2026-03-06 12:43:00,103.38
2026-03-06 12:44:00,103.28
2026-03-06 12:45:00,102.89
2026-03-06 12:46:00,102.5
2026-03-06 12:47:00,102.85
2026-03-06 12:48:00,102.43
2026-03-06 12:49:00,102.89
