date,close_price
2026-03-06 09:00:00,200.0
2026-03-06 09:01:00,199.6
2026-03-06 09:02:00,199.88
2026-03-06 09:03:00,199.88
2026-03-06 09:04:00,200.01
2026-03-06 09:05:00,200.04
2026-03-06 09:06:00,199.31
2026-03-06 09:07:00,199.69
2026-03-06 09:08:00,199.76
2026-03-06 09:09:00,200.59
2026-03-06 09:10:00,200.35
2026-03-06 09:11:00,200.88
2026-03-06 09:12:00,201.1
2026-03-06 09:13:00,201.02
2026-03-06 09:14:00,200.51
2026-03-06 09:15:00,200.54
2026-03-06 09:16:00,200.15
2026-03-06 09:17:00,200.26
2026-03-06 09:18:00,200.64
2026-03-06 09:19:00,200.3
2026-03-06 09:20:00,200.66
2026-03-06 09:21:00,200.99
2026-03-06 09:22:00,200.52
2026-03-06 09:23:00,200.36
2026-03-06 09:24:00,199.03
2026-03-06 09:25:00,199.16
2026-03-06 09:26:00,200.71
2026-03-06 09:27:00,201.73
2026-03-06 09:28:00,201.93
2026-03-06 09:29:00,201.3
2026-03-06 09:30:00,201.67
2026-03-06 09:31:00,201.24
2026-03-06 09:32:00,200.67
2026-03-06 09:33:00,201.53
2026-03-06 09:34:00,201.67
2026-03-06 09:35:00,201.72
2026-03-06 09:36:00,201.37
2026-03-06 09:37:00,200.77
2026-03-06 09:38:00,201.79
2026-03-06 09:39:00,200.93
2026-03-06 09:40:00,200.68
2026-03-06 09:41:00,200.88
2026-03-06 09:42:00,201.17
2026-03-06 09:43:00,202.11
2026-03-06 09:44:00,202.27
2026-03-06 09:45:00,201.57
2026-03-06 09:46:00,201.99
2026-03-06 09:47:00,202.52
2026-03-06 09:48:00,203.91
2026-03-06 09:49:00,203.58
2026-03-06 09:50:00,204.08
2026-03-06 09:51:00,204.5
2026-03-06 09:52:00,204.49
2026-03-06 09:53:00,204.03
2026-03-06 09:54:00,203.43
2026-03-06 09:55:00,203.32
2026-03-06 09:56:00,202.74
2026-03-06 09:57:00,201.97
2026-03-06 09:58:00,201.51
2026-03-06 09:59:00,202.92
2026-03-06 10:00:00,202.83
2026-03-06 10:01:00,203.74
2026-03-06 10:02:00,205.08
2026-03-06 10:03:00,205.42
2026-03-06 10:04:00,205.08
2026-03-06 10:05:00,204.03
2026-03-06 10:06:00,203.41
2026-03-06 10:07:00,203.43
2026-03-06 10:08:00,203.58
2026-03-06 10:09:00,204.56
2026-03-06 10:10:00,205.0
2026-03-06 10:11:00,205.21
2026-03-06 10:12:00,205.04
2026-03-06 10:13:00,205.23
2026-03-06 10:14:00,204.87
2026-03-06 10:15:00,204.76
2026-03-06 10:16:00,205.67
2026-03-06 10:17:00,205.98
2026-03-06 10:18:00,205.85
2026-03-06 10:19:00,205.58
2026-03-06 10:20:00,206.64
2026-03-06 10:21:00,205.42
2026-03-06 10:22:00,206.14
2026-03-06 10:23:00,205.94
2026-03-06 10:24:00,206.51
2026-03-06 10:25:00,206.47
2026-03-06 10:26:00,206.82
2026-03-06 10:27:00,208.26
2026-03-06 10:28:00,209.19
2026-03-06 10:29:00,209.23
2026-03-06 10:30:00,208.88
2026-03-06 10:31:00,208.71
2026-03-06 10:32:00,209.23
2026-03-06 10:33:00,208.9
2026-03-06 10:34:00,208.37
2026-03-06 10:35:00,208.23
2026-03-06 10:36:00,208.72
2026-03-06 10:37:00,209.4
2026-03-06 10:38:00,208.5
2026-03-06 10:39:00,208.4
2026-03-06 10:40:00,207.83
2026-03-06 10:41:00,208.74
2026-03-06 10:42:00,208.77
2026-03-06 10:43:00,210.05
2026-03-06 10:44:00,208.8
2026-03-06 10:45:00,208.36
2026-03-06 10:46:00,209.47
2026-03-06 10:47:00,208.43
2026-03-06 10:48:00,209.07
2026-03-06 10:49:00,208.31
2026-03-06 10:50:00,209.02
2026-03-06 10:51:00,209.41
2026-03-06 10:52:00,210.01
2026-03-06 10:53:00,209.62
2026-03-06 10:54:00,210.19
2026-03-06 10:55:00,208.93
2026-03-06 10:56:00,208.61
2026-03-06 10:57:00,209.55
2026-03-06 10:58:00,208.83
2026-03-06 10:59:00,208.48
2026-03-06 11:00:00,208.56
2026-03-06 11:01:00,208.74
2026-03-06 11:02:00,208.4
2026-03-06 11:03:00,209.12
2026-03-06 11:04:00,210.09
2026-03-06 11:05:00,209.84
2026-03-06 11:06:00,209.44
2026-03-06 11:07:00,209.68
2026-03-06 11:08:00,210.21
2026-03-06 11:09:00,210.62
2026-03-06 11:10:00,210.85
2026-03-06 11:11:00,210.26
2026-03-06 11:12:00,211.32
2026-03-06 11:13:00,211.54
2026-03-06 11:14:00,210.89
2026-03-06 11:15:00,211.35
2026-03-06 11:16:00,211.26
2026-03-06 11:17:00,210.64
2026-03-06 11:18:00,209.96
2026-03-06 11:19:00,210.25
2026-03-06 11:20:00,209.88
2026-03-06 11:21:00,209.1
2026-03-06 11:22:00,209.04
2026-03-06 11:23:00,209.11
2026-03-06 11:24:00,208.74
2026-03-06 11:25:00,209.02
2026-03-06 11:26:00,207.42
2026-03-06 11:27:00,207.92
2026-03-06 11:28:00,208.18
2026-03-06 11:29:00,208.23
2026-03-06 11:30:00,209.68
2026-03-06 11:31:00,209.28
2026-03-06 11:32:00,208.38
2026-03-06 11:33:00,207.89
2026-03-06 11:34:00,208.98
2026-03-06 11:35:00,209.0
2026-03-06 11:36:00,209.01
2026-03-06 11:37:00,208.82
2026-03-06 11:38:00,208.47
2026-03-06 11:39:00,208.41
2026-03-06 11:40:00,207.6
2026-03-06 11:41:00,207.49
2026-03-06 11:42:00,207.82
2026-03-06 11:43:00,207.38
2026-03-06 11:44:00,207.18
2026-03-06 11:45:00,207.86
2026-03-06 11:46:00,208.0
2026-03-06 11:47:00,207.9
2026-03-06 11:48:00,207.04
2026-03-06 11:49:00,207.09
2026-03-06 11:50:00,207.14
2026-03-06 11:51:00,208.58
2026-03-06 11:52:00,209.08
2026-03-06 11:53:00,209.32
2026-03-06 11:54:00,208.92
2026-03-06 11:55:00,208.93
2026-03-06 11:56:00,209.01
2026-03-06 11:57:00,208.68
2026-03-06 11:58:00,208.78
2026-03-06 11:59:00,207.75
2026-03-06 12:00:00,207.25
2026-03-06 12:01:00,207.45
2026-03-06 12:02:00,206.81
2026-03-06 12:03:00,206.17
2026-03-06 12:04:00,207.35
2026-03-06 12:05:00,208.23
2026-03-06 12:06:00,208.85
2026-03-06 12:07:00,209.21
2026-03-06 12:08:00,209.42
2026-03-06 12:09:00,208.68
2026-03-06 12:10:00,208.92
2026-03-06 12:11:00,209.94
2026-03-06 12:12:00,209.4
2026-03-06 12:13:00,208.87
2026-03-06 12:14:00,208.15
2026-03-06 12:15:00,209.07
2026-03-06 12:16:00,208.31
2026-03-06 12:17:00,208.4
2026-03-06 12:18:00,207.4
2026-03-06 12:19:00,207.47
2026-03-06 12:20:00,208.62
2026-03-06 12:21:00,208.92
2026-03-06 12:22:00,208.11
2026-03-06 12:23:00,207.88
2026-03-06 12:24:00,207.95
2026-03-06 12:25:00,207.27
2026-03-06 12:26:00,207.68
2026-03-06 12:27:00,207.78
2026-03-06 12:28:00,207.04
2026-03-06 12:29:00,206.15
2026-03-06 12:30:00,205.38
2026-03-06 12:31:00,204.45
2026-03-06 12:32:00,204.93
2026-03-06 12:33:00,204.71
2026-03-06 12:34:00,205.28
2026-03-06 12:35:00,205.36
2026-03-06 12:36:00,205.65
2026-03-06 12:37:00,205.83
2026-03-06 12:38:00,205.71
2026-03-06 12:39:00,205.66
2026-03-06 12:40:00,206.04
2026-03-06 12:41:00,205.43
2026-03-06 12:42:00,205.11
2026-03-06 12:43:00,204.58
2026-03-06 12:44:00,204.78
2026-03-06 12:45:00,204.78
2026-03-06 12:46:00,204.57
2026-03-06 12:47:00,205.42
2026-03-06 12:48:00,205.81
2026-03-06 12:49:00,205.28
2026-03-06 12:50:00,206.62
2026-03-06 12:51:00,207.11
2026-03-06 12:52:00,207.66
2026-03-06 12:53:00,207.17
2026-03-06 12:54:00,207.74
2026-03-06 12:55:00,206.96
2026-03-06 12:56:00,208.0
2026-03-06 12:57:00,207.81
2026-03-06 12:58:00,207.37
2026-03-06 12:59:00,207.03
2026-03-06 13:00:00,206.73
2026-03-06 13:01:00,206.23
2026-03-06 13:02:00,206.64
2026-03-06 13:03:00,207.98
2026-03-06 13:04:00,208.71
2026-03-06 13:05:00,209.97
2026-03-06 13:06:00,210.0
2026-03-06 13:07:00,210.67
2026-03-06 13:08:00,211.41
2026-03-06 13:09:00,212.1
2026-03-06 13:10:00,211.76
2026-03-06 13:11:00,211.99
2026-03-06 13:12:00,212.07
2026-03-06 13:13:00,213.62
2026-03-06 13:14:00,213.3
2026-03-06 13:15:00,212.42
2026-03-06 13:16:00,211.19
2026-03-06 13:17:00,212.37
2026-03-06 13:18:00,212.75
2026-03-06 13:19:00,212.79
2026-03-06 13:20:00,211.93
2026-03-06 13:21:00,211.74
2026-03-06 13:22:00,212.1
2026-03-06 13:23:00,211.54
2026-03-06 13:24:00,212.13
2026-03-06 13:25:00,212.44
2026-03-06 13:26:00,212.47
2026-03-06 13:27:00,212.89
2026-03-06 13:28:00,212.65
2026-03-06 13:29:00,212.49
2026-03-06 13:30:00,212.96
2026-03-06 13:31:00,213.06
2026-03-06 13:32:00,212.69
2026-03-06 13:33:00,212.8
2026-03-06 13:34:00,212.76
2026-03-06 13:35:00,211.76
2026-03-06 13:36:00,212.3
2026-03-06 13:37:00,213.18
2026-03-06 13:38:00,213.8
2026-03-06 13:39:00,213.48
2026-03-06 13:40:00,213.97
2026-03-06 13:41:00,214.41
2026-03-06 13:42:00,214.91
2026-03-06 13:43:00,214.65
2026-03-06 13:44:00,215.21
2026-03-06 13:45:00,214.98
2026-03-06 13:46:00,214.34
2026-03-06 13:47:00,214.93
2026-03-06 13:48:00,215.27
2026-03-06 13:49:00,214.38
2026-03-06 13:50:00,214.12
2026-03-06 13:51:00,214.87
2026-03-06 13:52:00,216.03
2026-03-06 13:53:00,217.02
2026-03-06 13:54:00,218.62
2026-03-06 13:55:00,218.86
2026-03-06 13:56:00,218.53
2026-03-06 13:57:00,217.74
2026-03-06 13:58:00,218.16
2026-03-06 13:59:00,216.82
2026-03-06 14:00:00,216.83
2026-03-06 14:01:00,217.06
2026-03-06 14:02:00,216.76
2026-03-06 14:03:00,215.93
2026-03-06 14:04:00,215.89
2026-03-06 14:05:00,216.14
2026-03-06 14:06:00,216.64
2026-03-06 14:07:00,217.96
2026-03-06 14:08:00,218.52
2026-03-06 14:09:00,219.18
2026-03-06 14:10:00,218.84
2026-03-06 14:11:00,218.37
2026-03-06 14:12:00,219.45
2026-03-06 14:13:00,219.6
2026-03-06 14:14:00,219.67
2026-03-06 14:15:00,218.88
2026-03-06 14:16:00,218.3
2026-03-06 14:17:00,218.57
2026-03-06 14:18:00,219.3
2026-03-06 14:19:00,218.83
2026-03-06 14:20:00,219.32
2026-03-06 14:21:00,218.54
2026-03-06 14:22:00,218.14
2026-03-06 14:23:00,216.93
2026-03-06 14:24:00,217.16
2026-03-06 14:25:00,216.11
2026-03-06 14:26:00,216.3
2026-03-06 14:27:00,216.52
2026-03-06 14:28:00,216.74
2026-03-06 14:29:00,215.6
2026-03-06 14:30:00,216.7
2026-03-06 14:31:00,216.43
2026-03-06 14:32:00,217.36
2026-03-06 14:33:00,217.87
2026-03-06 14:34:00,218.86
2026-03-06 14:35:00,219.38
2026-03-06 14:36:00,218.92
2026-03-06 14:37:00,220.07
2026-03-06 14:38:00,220.89
2026-03-06 14:39:00,221.28
2026-03-06 14:40:00,221.86
2026-03-06 14:41:00,221.94
2026-03-06 14:42:00,222.32
2026-03-06 14:43:00,222.01
2026-03-06 14:44:00,223.75
2026-03-06 14:45:00,224.37
2026-03-06 14:46:00,224.8
2026-03-06 14:47:00,225.77
2026-03-06 14:48:00,225.04
2026-03-06 14:49:00,225.34
2026-03-06 14:50:00,224.72
2026-03-06 14:51:00,225.63
2026-03-06 14:52:00,225.56
2026-03-06 14:53:00,225.49
2026-03-06 14:54:00,226.48
2026-03-06 14:55:00,226.14
2026-03-06 14:56:00,226.49
2026-03-06 14:57:00,227.81
2026-03-06 14:58:00,228.08
2026-03-06 14:59:00,228.08
2026-03-06 15:00:00,227.92
2026-03-06 15:01:00,228.32
2026-03-06 15:02:00,227.45
2026-03-06 15:03:00,226.18
2026-03-06 15:04:00,225.12
2026-03-06 15:05:00,224.68
2026-03-06 15:06:00,224.93
2026-03-06 15:07:00,225.63
2026-03-06 15:08:00,226.64
2026-03-06 15:09:00,226.4
2026-03-06 15:10:00,225.81
2026-03-06 15:11:00,225.52
2026-03-06 15:12:00,225.47
2026-03-06 15:13:00,225.77
2026-03-06 15:14:00,225.67
2026-03-06 15:15:00,226.45
2026-03-06 15:16:00,228.28
2026-03-06 15:17:00,229.3
2026-03-06 15:18:00,230.0
2026-03-06 15:19:00,229.01
2026-03-06 15:20:00,229.36
2026-03-06 15:21:00,228.39
2026-03-06 15:22:00,228.19
2026-03-06 15:23:00,227.41
2026-03-06 15:24:00,227.73
2026-03-06 15:25:00,227.81
2026-03-06 15:26:00,227.86
2026-03-06 15:27:00,228.86
2026-03-06 15:28:00,229.57
2026-03-06 15:29:00,228.9
